game_date,home_team,away_team,actual_winner,elo_predicted_winner,elo_win_probability,power_v2_predicted_winner,power_v2_win_probability,power_v3_recency_predicted_winner,power_v3_recency_win_probability,elo_correct,power_v2_correct,power_v3_recency_correct
2026-04-27,Connecticut Valley Youth Lacrosse,West Hartford 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5389562810963484,Connecticut Valley Youth Lacrosse,0.5639651796816044,Connecticut Valley Youth Lacrosse,0.5636572878437915,True,True,True
2026-04-27,Minnechaug 12U,Connecticut Valley Youth Lacrosse,Minnechaug 12U,Minnechaug 12U,0.5089715737506485,Minnechaug 12U,0.5718068123007031,Minnechaug 12U,0.5669133102084608,True,True,True
2026-04-27,Westfield 12U Black,Connecticut Valley Youth Lacrosse,Tie,Connecticut Valley Youth Lacrosse,0.5026462248039392,Connecticut Valley Youth Lacrosse,0.5326974496398071,Connecticut Valley Youth Lacrosse,0.5376094873181612,False,False,False
2026-04-27,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,0.506218584958729,Connecticut Valley Youth Lacrosse,0.5008296452562924,Connecticut Valley Youth Lacrosse,0.5005963635751055,False,True,True
2026-04-27,Farmington 12U Black,Connecticut Valley Youth Lacrosse,Farmington 12U Black,Connecticut Valley Youth Lacrosse,0.5904632242188862,Connecticut Valley Youth Lacrosse,0.642751760030996,Connecticut Valley Youth Lacrosse,0.6429752034272076,False,False,False
2026-04-27,Connecticut Valley Youth Lacrosse,Newington 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5742722477002744,Connecticut Valley Youth Lacrosse,0.6182717053239994,Connecticut Valley Youth Lacrosse,0.6242608582315335,True,True,True
2026-04-28,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5711416336220065,Connecticut Valley Youth Lacrosse,0.6166381086853547,Connecticut Valley Youth Lacrosse,0.6163759928632253,True,True,True
2026-04-28,Wolcott 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Wolcott 12U,0.5018973053706692,Wolcott 12U,0.5245624016113185,Wolcott 12U,0.5210708983788243,False,False,False
2026-04-28,Southington 12U Blue,Connecticut Valley Youth Lacrosse,Southington 12U Blue,Connecticut Valley Youth Lacrosse,0.5152715802674287,Southington 12U Blue,0.551864082454329,Southington 12U Blue,0.545772570882743,False,True,True
2026-04-28,Colchester 12U,Connecticut Valley Youth Lacrosse,Colchester 12U,Colchester 12U,0.5082858223133154,Colchester 12U,0.5199834218174445,Colchester 12U,0.5202115478187522,True,True,True
2026-04-28,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,0.5275097278709764,East Longmeadow 12U A,0.5015738172661516,East Longmeadow 12U A,0.5046598009769282,False,False,False
2026-04-28,Connecticut Valley Youth Lacrosse,RHAM 12U,RHAM 12U,RHAM 12U,0.5629220456111002,RHAM 12U,0.639178720366135,RHAM 12U,0.6395032490551585,True,True,True
2026-04-28,Wethersfield 12U B,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Wethersfield 12U B,0.5624566821011677,Wethersfield 12U B,0.5580588904942352,Wethersfield 12U B,0.5603301300172737,False,False,False
2026-04-28,West Springfield 12U,Connecticut Valley Youth Lacrosse,West Springfield 12U,Connecticut Valley Youth Lacrosse,0.5125949387731854,Connecticut Valley Youth Lacrosse,0.5046934010591174,Connecticut Valley Youth Lacrosse,0.5034654005740814,False,False,False
2026-04-28,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,0.5138559124039674,Connecticut Valley Youth Lacrosse,0.5066632588663271,Connecticut Valley Youth Lacrosse,0.5089887702245358,False,True,True
2026-04-28,Connecticut Valley Youth Lacrosse,Northampton 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5687651216700963,Connecticut Valley Youth Lacrosse,0.5777348935951516,Connecticut Valley Youth Lacrosse,0.5772742833021538,True,True,True
2026-04-28,Connecticut Valley Youth Lacrosse,Berlin 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5512645532755897,Connecticut Valley Youth Lacrosse,0.5232175273586955,Connecticut Valley Youth Lacrosse,0.5232424248706364,True,True,True
2026-04-28,Connecticut Valley Youth Lacrosse,Belchertown 12U,Belchertown 12U,Connecticut Valley Youth Lacrosse,0.5867466519174351,Connecticut Valley Youth Lacrosse,0.5566551906995636,Connecticut Valley Youth Lacrosse,0.5570372732278553,False,False,False
2026-04-28,Agawam 12U,Connecticut Valley Youth Lacrosse,Agawam 12U,Connecticut Valley Youth Lacrosse,0.6034911303905173,Connecticut Valley Youth Lacrosse,0.6349072678856887,Connecticut Valley Youth Lacrosse,0.6353185731790842,False,False,False
2026-04-28,Connecticut Valley Youth Lacrosse,Burlington 12U,Burlington 12U,Burlington 12U,0.5356149808854758,Burlington 12U,0.6279600626329707,Burlington 12U,0.6278861388879979,True,True,True
2026-04-29,Connecticut Valley Youth Lacrosse,Vernon 12U,Vernon 12U,Connecticut Valley Youth Lacrosse,0.5478925643090874,Connecticut Valley Youth Lacrosse,0.5909209430042438,Connecticut Valley Youth Lacrosse,0.5895131537463794,False,False,False
2026-04-29,Granby 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5069066491495113,Connecticut Valley Youth Lacrosse,0.5581799245998315,Connecticut Valley Youth Lacrosse,0.5569799065773842,True,True,True
2026-04-29,Belchertown 12U,Connecticut Valley Youth Lacrosse,Belchertown 12U,Connecticut Valley Youth Lacrosse,0.5162209656835589,Connecticut Valley Youth Lacrosse,0.5389453266578302,Connecticut Valley Youth Lacrosse,0.5336347174970171,False,False,False
2026-04-29,Connecticut Valley Youth Lacrosse,South Windsor 12U,South Windsor 12U,Connecticut Valley Youth Lacrosse,0.5141176893383552,Connecticut Valley Youth Lacrosse,0.5650617591928355,Connecticut Valley Youth Lacrosse,0.5668497833791892,False,False,False
2026-04-29,Connecticut Valley Youth Lacrosse,Northampton 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5482752768615672,Connecticut Valley Youth Lacrosse,0.6170520563453752,Connecticut Valley Youth Lacrosse,0.6210201590922628,True,True,True
2026-04-29,Connecticut Valley Youth Lacrosse,Southington 12U Blue,Connecticut Valley Youth Lacrosse,Southington 12U Blue,0.5745073378695541,Southington 12U Blue,0.5911791349708783,Southington 12U Blue,0.5901822278513933,False,False,False
2026-04-29,Simsbury 12U Blue,Connecticut Valley Youth Lacrosse,Simsbury 12U Blue,Connecticut Valley Youth Lacrosse,0.6521706439533049,Connecticut Valley Youth Lacrosse,0.6235572619694809,Connecticut Valley Youth Lacrosse,0.6270907679801216,False,False,False
2026-04-29,Connecticut Valley Youth Lacrosse,Westfield 12U Red,Westfield 12U Red,Westfield 12U Red,0.5881676039668532,Westfield 12U Red,0.6428801843635521,Westfield 12U Red,0.6426847828300133,True,True,True
2026-04-29,Simsbury 12U Blue,West Hartford 12U White,Simsbury 12U Blue,West Hartford 12U White,0.5440622186897082,Simsbury 12U Blue,0.5051214418973449,Simsbury 12U Blue,0.5068817183323987,False,True,True
2026-04-29,Newington 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.557841345431498,Connecticut Valley Youth Lacrosse,0.611266661432105,Connecticut Valley Youth Lacrosse,0.6131508117458643,True,True,True
2026-04-29,Somers 12U Red,Connecticut Valley Youth Lacrosse,Somers 12U Red,Somers 12U Red,0.5086422604864594,Connecticut Valley Youth Lacrosse,0.5058650640282469,Connecticut Valley Youth Lacrosse,0.5054901571008019,True,False,False
2026-04-29,Suffield 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Suffield 12U,0.633049828886566,Suffield 12U,0.6659364586528123,Suffield 12U,0.6636343097664331,False,False,False
2026-04-29,Connecticut Valley Youth Lacrosse,Longmeadow 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5047655895802003,Connecticut Valley Youth Lacrosse,0.5027334243053866,Connecticut Valley Youth Lacrosse,0.5028347835012791,True,True,True
2026-04-29,West Hartford 12U Gold,Connecticut Valley Youth Lacrosse,West Hartford 12U Gold,West Hartford 12U Gold,0.6073822761253588,West Hartford 12U Gold,0.6762860308070658,West Hartford 12U Gold,0.6735346902840215,True,True,True
2026-04-30,West Springfield 12U,Connecticut Valley Youth Lacrosse,West Springfield 12U,West Springfield 12U,0.53681601103435,West Springfield 12U,0.5492573216797284,West Springfield 12U,0.5554414697759106,True,True,True
2026-04-30,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5014094723421769,Connecticut Valley Youth Lacrosse,0.5618257529864277,Connecticut Valley Youth Lacrosse,0.56664611087166,True,True,True
2026-04-30,West Hartford 12U Green,Connecticut Valley Youth Lacrosse,West Hartford 12U Green,West Hartford 12U Green,0.5554076423829317,West Hartford 12U Green,0.5702780964341964,West Hartford 12U Green,0.5682560836014781,True,True,True
2026-04-30,West Hartford 12U Gold,Connecticut Valley Youth Lacrosse,West Hartford 12U Gold,West Hartford 12U Gold,0.6805058284652602,West Hartford 12U Gold,0.7059274876481851,West Hartford 12U Gold,0.7049099075878854,True,True,True
2026-04-30,Connecticut Valley Youth Lacrosse,Agawam 12U,Agawam 12U,Agawam 12U,0.5090086981025133,Connecticut Valley Youth Lacrosse,0.5843051482527348,Connecticut Valley Youth Lacrosse,0.5721753801454335,True,False,False
2026-04-30,Connecticut Valley Youth Lacrosse,Wolcott 12U,Wolcott 12U,Wolcott 12U,0.5668872503786414,Wolcott 12U,0.519695632533838,Wolcott 12U,0.5163240951610413,True,True,True
2026-04-30,Bristol 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Bristol 12U,0.5787866220266236,Connecticut Valley Youth Lacrosse,0.5130884812979544,Connecticut Valley Youth Lacrosse,0.5085040902864938,False,True,True
2026-04-30,Connecticut Valley Youth Lacrosse,Glastonbury 12U White,Connecticut Valley Youth Lacrosse,Glastonbury 12U White,0.5342638411755617,Connecticut Valley Youth Lacrosse,0.5088975280787873,Connecticut Valley Youth Lacrosse,0.5084160414624254,False,True,True
2026-04-30,Connecticut Valley Youth Lacrosse,Somers 12U White,Somers 12U White,Somers 12U White,0.5805370764496913,Somers 12U White,0.5424281344202488,Somers 12U White,0.5477005833190632,True,True,True
2026-04-30,Westfield 12U Black,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Westfield 12U Black,0.5481081786169617,Connecticut Valley Youth Lacrosse,0.525985747196196,Connecticut Valley Youth Lacrosse,0.5279707464557385,False,True,True
2026-04-30,Ellington 12U,Somers 12U White,Somers 12U White,Somers 12U White,0.6215908947038189,Somers 12U White,0.6711094787365699,Somers 12U White,0.6736049759282982,True,True,True
2026-04-30,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,0.5225821985086128,Connecticut Valley Youth Lacrosse,0.5257089215902929,Connecticut Valley Youth Lacrosse,0.5278900408344888,False,True,True
2026-05-01,Connecticut Valley Youth Lacrosse,Bristol 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5110756391149717,Connecticut Valley Youth Lacrosse,0.541156877813397,Connecticut Valley Youth Lacrosse,0.5411138771480063,True,True,True
2026-05-01,Connecticut Valley Youth Lacrosse,Minnechaug 12U,Minnechaug 12U,Minnechaug 12U,0.5551237512158672,Minnechaug 12U,0.6157972381993959,Minnechaug 12U,0.6163900860482806,True,True,True
2026-05-01,Wolcott 12U,Connecticut Valley Youth Lacrosse,Wolcott 12U,Wolcott 12U,0.5523713936787437,Wolcott 12U,0.5401617297384643,Wolcott 12U,0.539920874539894,True,True,True
2026-05-01,Connecticut Valley Youth Lacrosse,Middletown 12U,Connecticut Valley Youth Lacrosse,Middletown 12U,0.5186538676328059,Connecticut Valley Youth Lacrosse,0.5238495908384281,Connecticut Valley Youth Lacrosse,0.5235010627966159,False,True,True
2026-05-01,Somers 12U White,South Hadley 12U,Somers 12U White,Somers 12U White,0.6576118478560405,Somers 12U White,0.6837928624092642,Somers 12U White,0.6864920824357384,True,True,True
2026-05-01,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5290770088640576,Connecticut Valley Youth Lacrosse,0.5612845688902155,Connecticut Valley Youth Lacrosse,0.5683744224597062,True,True,True
2026-05-01,Berlin 12U A,Connecticut Valley Youth Lacrosse,Berlin 12U A,Connecticut Valley Youth Lacrosse,0.5582145909944021,Connecticut Valley Youth Lacrosse,0.5801340850693852,Connecticut Valley Youth Lacrosse,0.5820595347153117,False,False,False
2026-05-02,Connecticut Valley Youth Lacrosse,Tolland 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5243559095977047,Connecticut Valley Youth Lacrosse,0.5816358131105737,Connecticut Valley Youth Lacrosse,0.5812994926088049,True,True,True
2026-05-02,Westfield 12U Black,Simsbury 12U Blue,Westfield 12U Black,Westfield 12U Black,0.5572840090463993,Westfield 12U Black,0.5405109636874633,Westfield 12U Black,0.5343285427960922,True,True,True
2026-05-02,Connecticut Valley Youth Lacrosse,Simsbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6350273046134522,Connecticut Valley Youth Lacrosse,0.6033119275589571,Connecticut Valley Youth Lacrosse,0.6035482077915646,True,True,True
2026-05-02,Connecticut Valley Youth Lacrosse,West Hartford 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.63523299804616,Connecticut Valley Youth Lacrosse,0.6243763353743528,Connecticut Valley Youth Lacrosse,0.625618609333778,True,True,True
2026-05-02,Connecticut Valley Youth Lacrosse,Farmington 12U Red,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5643761043334611,Connecticut Valley Youth Lacrosse,0.5111034302172278,Connecticut Valley Youth Lacrosse,0.5074478153292314,True,True,True
2026-05-02,Connecticut Valley Youth Lacrosse,RHAM 12U,RHAM 12U,RHAM 12U,0.5207817456664987,RHAM 12U,0.6749457539725021,RHAM 12U,0.6744943082470918,True,True,True
2026-05-02,South Windsor 12U,Connecticut Valley Youth Lacrosse,South Windsor 12U,Connecticut Valley Youth Lacrosse,0.5512157716911849,Connecticut Valley Youth Lacrosse,0.5117231854852144,Connecticut Valley Youth Lacrosse,0.5063427035068518,False,False,False
2026-05-02,Vernon 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5361776771004301,Connecticut Valley Youth Lacrosse,0.5489367090433617,Connecticut Valley Youth Lacrosse,0.5428403996244466,True,True,True
2026-05-02,Middletown 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5916187560057198,Connecticut Valley Youth Lacrosse,0.5801582652108921,Connecticut Valley Youth Lacrosse,0.5853550764636589,True,True,True
2026-05-02,Connecticut Valley Youth Lacrosse,Burlington 12U,Burlington 12U,Burlington 12U,0.5118367947461357,Burlington 12U,0.6184722130116812,Burlington 12U,0.6103760400007672,True,True,True
2026-05-02,Avon 12U B,Connecticut Valley Youth Lacrosse,Avon 12U B,Connecticut Valley Youth Lacrosse,0.5229712093210555,Avon 12U B,0.5151625492576668,Avon 12U B,0.5145364875786357,False,True,True
2026-05-02,Connecticut Valley Youth Lacrosse,Somers 12U White,Connecticut Valley Youth Lacrosse,Somers 12U White,0.6007145200791701,Somers 12U White,0.5994929653896928,Somers 12U White,0.6088024106652827,False,False,False
2026-05-02,Connecticut Valley Youth Lacrosse,Granby 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6063469062938996,Connecticut Valley Youth Lacrosse,0.6046860622031192,Connecticut Valley Youth Lacrosse,0.6052635488085579,True,True,True
2026-05-02,Newington 12U,Connecticut Valley Youth Lacrosse,Newington 12U,Connecticut Valley Youth Lacrosse,0.6743126216128459,Connecticut Valley Youth Lacrosse,0.6277698188034269,Connecticut Valley Youth Lacrosse,0.630003449350271,False,False,False
2026-05-02,Simsbury 12U A,Connecticut Valley Youth Lacrosse,Simsbury 12U A,Connecticut Valley Youth Lacrosse,0.6258270396753367,Connecticut Valley Youth Lacrosse,0.6080601438179639,Connecticut Valley Youth Lacrosse,0.6085418331744168,False,False,False
2026-05-02,Westfield 12U Red,Somers 12U White,Westfield 12U Red,Westfield 12U Red,0.5223279387095396,Westfield 12U Red,0.5922350089715761,Westfield 12U Red,0.5859095092001798,True,True,True
2026-05-03,Connecticut Valley Youth Lacrosse,Berlin 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5378433511618271,Connecticut Valley Youth Lacrosse,0.5428418175088104,Connecticut Valley Youth Lacrosse,0.5404253167951251,True,True,True
2026-05-03,Simsbury 12U Blue,West Hartford 12U Green,West Hartford 12U Green,West Hartford 12U Green,0.6905848774646481,West Hartford 12U Green,0.7070421770891713,West Hartford 12U Green,0.7078897160697032,True,True,True
2026-05-03,Farmington 12U Red,Connecticut Valley Youth Lacrosse,Farmington 12U Red,Connecticut Valley Youth Lacrosse,0.550618892258697,Connecticut Valley Youth Lacrosse,0.5181252323976312,Connecticut Valley Youth Lacrosse,0.5157676322764477,False,False,False
2026-05-03,Connecticut Valley Youth Lacrosse,Wethersfield 12U B,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5171259058781386,Connecticut Valley Youth Lacrosse,0.5175635637221591,Connecticut Valley Youth Lacrosse,0.521705689410965,True,True,True
2026-05-03,Simsbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6767730883419589,Connecticut Valley Youth Lacrosse,0.6336408465370429,Connecticut Valley Youth Lacrosse,0.6365612942616048,True,True,True
2026-05-03,Farmington 12U Black,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5867308401706058,Connecticut Valley Youth Lacrosse,0.5976956503991115,Connecticut Valley Youth Lacrosse,0.5899037520089518,True,True,True
2026-05-03,Simsbury 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6147260856738842,Connecticut Valley Youth Lacrosse,0.5664371369334392,Connecticut Valley Youth Lacrosse,0.5607595542891382,True,True,True
2026-05-03,Connecticut Valley Youth Lacrosse,East Longmeadow 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6012937293366616,Connecticut Valley Youth Lacrosse,0.5241371057739665,Connecticut Valley Youth Lacrosse,0.5266457217522789,True,True,True
2026-05-03,Middletown 12U,Connecticut Valley Youth Lacrosse,Middletown 12U,Connecticut Valley Youth Lacrosse,0.6925048702564249,Connecticut Valley Youth Lacrosse,0.6184461275631364,Connecticut Valley Youth Lacrosse,0.6250023937776306,False,False,False
2026-05-03,Connecticut Valley Youth Lacrosse,West Hartford 12U Gold,West Hartford 12U Gold,West Hartford 12U Gold,0.5649524354142679,West Hartford 12U Gold,0.685182480312416,West Hartford 12U Gold,0.6805906415665481,True,True,True
2026-05-03,Connecticut Valley Youth Lacrosse,Colchester 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.527994522153658,Colchester 12U,0.5718286376210476,Colchester 12U,0.5726301233784308,True,False,False
2026-05-03,Connecticut Valley Youth Lacrosse,Wethersfield 12U A,Wethersfield 12U A,Connecticut Valley Youth Lacrosse,0.5694813667855827,Wethersfield 12U A,0.517415138951927,Wethersfield 12U A,0.5161849169767598,False,True,True
2026-05-03,RHAM 12U,Connecticut Valley Youth Lacrosse,RHAM 12U,RHAM 12U,0.5439613817480403,RHAM 12U,0.665961558005748,RHAM 12U,0.662155406935721,True,True,True
2026-05-03,Minnechaug 12U White,Connecticut Valley Youth Lacrosse,Minnechaug 12U White,Minnechaug 12U White,0.5296948223248095,Minnechaug 12U White,0.5901512509814058,Minnechaug 12U White,0.5912073750712054,True,True,True
2026-05-04,Connecticut Valley Youth Lacrosse,Wolcott 12U,Wolcott 12U,Wolcott 12U,0.5433403161852486,Wolcott 12U,0.5678594227030062,Wolcott 12U,0.5704064588597155,True,True,True
2026-05-04,Bristol 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5354985599865427,Connecticut Valley Youth Lacrosse,0.5657730236707994,Connecticut Valley Youth Lacrosse,0.5676899012314776,True,True,True
2026-05-04,West Springfield 12U,Connecticut Valley Youth Lacrosse,West Springfield 12U,West Springfield 12U,0.5392835743260349,West Springfield 12U,0.5803358202129275,West Springfield 12U,0.585742228798241,True,True,True
2026-05-04,Connecticut Valley Youth Lacrosse,Minnechaug 12U,Minnechaug 12U,Minnechaug 12U,0.6109370692008333,Minnechaug 12U,0.6460279161669018,Minnechaug 12U,0.6491971092168283,True,True,True
2026-05-04,Westfield 12U Red,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Westfield 12U Red,0.654312359983058,Westfield 12U Red,0.6826144461328503,Westfield 12U Red,0.6827302610772628,False,False,False
2026-05-04,Connecticut Valley Youth Lacrosse,Belchertown 12U,Connecticut Valley Youth Lacrosse,Belchertown 12U,0.5099002112608588,Connecticut Valley Youth Lacrosse,0.5264824113579074,Connecticut Valley Youth Lacrosse,0.5220297991241594,False,True,True
2026-05-05,Connecticut Valley Youth Lacrosse,Colchester 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5092999064802826,Colchester 12U,0.5186813055540511,Colchester 12U,0.5123353571946078,True,False,False
2026-05-05,Northampton 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6397378850679041,Connecticut Valley Youth Lacrosse,0.6155827987501864,Connecticut Valley Youth Lacrosse,0.6164439125166633,True,True,True
2026-05-05,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,0.634642358141968,Connecticut Valley Youth Lacrosse,0.6059687417792108,Connecticut Valley Youth Lacrosse,0.6155485584590792,False,False,False
2026-05-05,Agawam 12U,Connecticut Valley Youth Lacrosse,Agawam 12U,Connecticut Valley Youth Lacrosse,0.5538359238176689,Connecticut Valley Youth Lacrosse,0.5671106541320086,Connecticut Valley Youth Lacrosse,0.5559334060274642,False,False,False
2026-05-05,Connecticut Valley Youth Lacrosse,Wethersfield 12U B,Wethersfield 12U B,Connecticut Valley Youth Lacrosse,0.5130065052114139,Connecticut Valley Youth Lacrosse,0.5302279265859547,Connecticut Valley Youth Lacrosse,0.5343740337277851,False,False,False
2026-05-05,West Hartford 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5779409524456309,Connecticut Valley Youth Lacrosse,0.6242486111567321,Connecticut Valley Youth Lacrosse,0.6238923941677821,True,True,True
2026-05-05,West Hartford 12U Green,Connecticut Valley Youth Lacrosse,West Hartford 12U Green,West Hartford 12U Green,0.5843887178930867,West Hartford 12U Green,0.6070524679913337,West Hartford 12U Green,0.605707693512402,True,True,True
2026-05-05,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5117118045308383,Connecticut Valley Youth Lacrosse,0.5854545574241744,Connecticut Valley Youth Lacrosse,0.5854698900114432,True,True,True
2026-05-05,Connecticut Valley Youth Lacrosse,Belchertown 12U,Belchertown 12U,Connecticut Valley Youth Lacrosse,0.5196616998202866,Connecticut Valley Youth Lacrosse,0.5791032101281329,Connecticut Valley Youth Lacrosse,0.5805065212111203,False,False,False
2026-05-05,Connecticut Valley Youth Lacrosse,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5755413972451424,Connecticut Valley Youth Lacrosse,0.6487828556274311,Connecticut Valley Youth Lacrosse,0.6474576723191907,True,True,True
2026-05-06,Connecticut Valley Youth Lacrosse,West Springfield 12U,West Springfield 12U,West Springfield 12U,0.5729056358139621,West Springfield 12U,0.6203202379280701,West Springfield 12U,0.6279312387895992,True,True,True
2026-05-06,South Windsor 12U,Somers 12U White,Somers 12U White,South Windsor 12U,0.5046971749707204,South Windsor 12U,0.5125299009320518,South Windsor 12U,0.5229571736844167,False,False,False
2026-05-06,Granby 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5686994048736264,Connecticut Valley Youth Lacrosse,0.6293061301504593,Connecticut Valley Youth Lacrosse,0.6290192546358572,True,True,True
2026-05-06,Connecticut Valley Youth Lacrosse,Somers 12U White,Somers 12U White,Somers 12U White,0.5673408373601229,Somers 12U White,0.5595332131318943,Somers 12U White,0.5619652355585427,True,True,True
2026-05-06,Simsbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6439208450470043,Connecticut Valley Youth Lacrosse,0.6400699654771542,Connecticut Valley Youth Lacrosse,0.6427952768984125,True,True,True
2026-05-06,Simsbury 12U Blue,Southington 12U White,Southington 12U White,Southington 12U White,0.6759441512203175,Southington 12U White,0.6426879501846567,Southington 12U White,0.6469290272424648,True,True,True
2026-05-07,Agawam 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Agawam 12U,0.5328070064424518,Connecticut Valley Youth Lacrosse,0.5085567749836793,Agawam 12U,0.5095679675592885,False,True,False
2026-05-07,Suffield 12U White,Connecticut Valley Youth Lacrosse,Suffield 12U White,Suffield 12U White,0.5146594636762849,Suffield 12U White,0.5532582985574285,Suffield 12U White,0.5510362062621306,True,True,True
2026-05-07,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,0.5603818337354382,Connecticut Valley Youth Lacrosse,0.5919016264548264,Connecticut Valley Youth Lacrosse,0.5889665837637693,False,False,False
2026-05-07,Connecticut Valley Youth Lacrosse,Somers 12U Red,Connecticut Valley Youth Lacrosse,Somers 12U Red,0.5405939816387848,Somers 12U Red,0.5075017985211753,Somers 12U Red,0.5094538777144975,False,False,False
2026-05-07,Connecticut Valley Youth Lacrosse,Suffield B,Suffield B,Suffield B,0.5101938141824325,Connecticut Valley Youth Lacrosse,0.5025244917027247,Connecticut Valley Youth Lacrosse,0.5024502961620467,True,False,False
2026-05-07,Connecticut Valley Youth Lacrosse,Burlington 12U,Burlington 12U,Burlington 12U,0.6164794909106621,Burlington 12U,0.6461242063222234,Burlington 12U,0.6417321459459908,True,True,True
2026-05-07,Bristol 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.531992886377386,Connecticut Valley Youth Lacrosse,0.5862314852407114,Connecticut Valley Youth Lacrosse,0.5894102701659927,True,True,True
2026-05-08,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6037015654532474,Connecticut Valley Youth Lacrosse,0.6773572189428361,Connecticut Valley Youth Lacrosse,0.6778504971898411,True,True,True
